(['become', 'concept', 'success', 'idea', 'mistake', 'shigeo', 'improvement', 'example', 'part', 'work', 'parts-per-million', 'difference', 'require', 'approach', 'poka-yokes', 'check', 'self-inspection', 'existence', 'problem', 'distinction', 'indicate', 'poke-yoke', 'poka-yoke', 'advantage', 'step', 'note', 'fail-safing', 'outcome', 'reason', 'stand-alone', 'course', 'issue', 'side', 'way', 'back-office', 'simpler', '—the', '—', 'hence', 'use', 'effort', 'purpose', 'fact', 'justify', 'foul-up', 'help', 'thing', 'hand', 'nevertheless', 'discussion'], [('customer', 101), ('service', 93), ('error', 40), ('process', 21), ('example', 20), ('part', 15), ('method', 15), ('problem', 15), ('poka-yokes', 14), ('quality', 13)])
(['information', 'create', 'advantage', 'experience', 'contribution', 'year', 'understand', 'attitude', 'context', 'problem', 'rest', 'knowledge', 'everyone', 'way', '—', 'therefore', 'change', 'capability', 'perception', 'ability', 'benefit', 'difficulty', 'point', 'success', 'question', 'example', 'opportunity', 'imperative', 'relevance', 'concern', 'approach', 'time', 'part', 'effort', 'idea', 'nature', 'specific', 'expectation', 'issue', 'spot', 'nothing', 'difference', 'chance', 'focus', 'discussion', 'look', 'need', 'motivation', 'meaning', 'mind'], [('cio', 85), ('business', 80), ('value', 37), ('ceo', 28), ('organization', 23), ('executive', 21), ('function', 18), ('vision', 14), ('management', 13), ('company', 13)])
(['consideration', 'company', 'decision', 'people', 'cost', 'price', 'objective', 'analyze', 'situation', 'idea', 'concern', 'incorporate', 'way', 'demand', 'assumption', 'result', 'example', 'year', 'profitability', 'suggest', 'representative', 'marketing-sales', 'problem', 'effect', 'approach', 'responsibility', 'evaluation', 'expense', 'number', 'fact', 'affect', 'change', 'marketing', 'pay', 'focus', 'push', 'doubt', 'benefit', 'imagine', 'deal', 'others', 'stand', 'question', 'need', 'discussion', 'reach', 'justification', 'run', 'business', 'money'], [('price', 163), ('sale', 149), ('change', 66), ('cost', 58), ('pricing', 55), ('manager', 50), ('volume', 41), ('decision', 40), ('percent', 39), ('product', 37)])
(['decade', 'variety', 'advantage', 'importance', 'fact', 'suggests', 'way', 'kind', 'failure', 'example', 'part', 'reason', 'term', 'situation', 'fear', 'faith', 'worse', 'instance', 'belief', 'dilemma', 'context', 'possibility', 'success', 'change', 'matter', 'time', 'focus', 'discussion', 'intent', 'influence', 'issue', 'approach', '—the', '—', 'attention', 'offer', 'difference', 'depends', 'purpose', 'finding', 'basis', 'choice', 'existence', 'thing', 'disappointment', 'outcome', 'course', 'place', 'nothing', 'mean'], [('alliance', 142), ('partner', 67), ('firm', 58), ('company', 51), ('commitment', 30), ('payoff', 27), ('prisoner', 25), ('game', 22), ('cooperate', 22), ('manager', 21)])
(['product', 'discussion', 'issue', 'people', 'need', 'information', 'product-service', 'account', 'situation', 'service', 'cost-reduction', 'order', 'complains', 'inability', 'company', 'change', 'hence', 'business', 'management', '—', 'hand-off', 'success', 'effort', 'option', 'initiative', 'market', 'supply', 'chain', 'combination', 'example', 'point', 'customer', 'effect', 'offering', 'job', 'try', 'knowledge', 'offer', 'marketplace', 'opportunity', 'become', 'year', 'fact', 'difference', 'necessity', 'purchasing', 'buying', 'cost', 'profit', '‘'], [('product', 178), ('sale', 101), ('firm', 82), ('manager', 79), ('service', 79), ('customer', 73), ('unit', 63), ('group', 43), ('information', 42), ('management', 39)])
(['consideration', 'happens', 'respect', 'example', 'thinking', 'way', 'one', 'need', 'instance', 'kind', 'nothing', 'sense', 'everything', 'place', 'let', 'remember', 'matter', 'see', 'regard', 'least', 'concern', 'right', 'wish', 'turn', 'particular', 'seem', 'thing', 'mind', 'making', 'idea', 'something', 'everyone'], [('strategy', 120), ('counterpart', 84), ('negotiator', 76), ('culture', 70), ('negotiation', 47), ('relationship', 31), ('script', 28), ('interaction', 24), ('step', 20), ('group', 18)])
(['mean', 'end', 'objective', 'argument', 'way', 'idea', 'state', 'year', 'consequence', 'need', '-japan', 'call', 'technonationalism', 'technoprotectionism', 'concern', 'well', 'benefit', 'part', 'interdiffusion', 'focus', 'application', 'result', 'side', 'responsibility', 'decade', 'others', 'example', 'khi-gifu', '—', 'jaec', 'time', 'work', 'home', 'point', 'aspect', 'keidanren', 'help', 'rest', 'basis', 'none', 'success', 'facilitate', 'kind', 'teletopias', 'right', 'generate', 'low-polluting', 'aeroengines', 'aeroengine', 'course'], [('technology', 73), ('firm', 68), ('project', 44), ('research', 39), ('production', 32), ('aircraft', 31), ('industry', 24), ('engineer', 24), ('equipment', 22), ('engine', 20)])
(['change', 'debate', 'choice', 'example', 'assumes', 'place', '—', 'turn', 'option', 'way', 'need', 'time', 'consequence', 'implication', 'step', 'description', 'samios', 'discussion', 'year', 'people', 'work', 'sense', 'thing', 'others', 'success', 'identify', 'decision', 'saw', 'knowledge', 'experience', 'benefit', 'aspect', 'basis', 'job', 'use', 'addition', 'learn', 'fact', 'combination', 'simple', 'learning', 'part', 'focus', 'advantage', 'relation', 'week', 'idea', 'variation', 'issue', 'acknowledge'], [('firm', 56), ('technology', 51), ('samios', 43), ('flower', 39), ('change', 34), ('process', 34), ('strategy', 33), ('design', 32), ('business', 31), ('computer', 27)])
(['situation', 'making', 'problem', 'circumstance', 'others', 'objective', 'approach', 'term', 'consequence', 'mean', 'manner', 'way', '—', 'thinking', 'focus', 'example', 'people', 'part', 'issue', 'job', 'benefit', 'identify', 'opportunity', 'need', 'clarify', 'bit', 'pursuit', 'use', 'discussion', 'number', 'try', 'define', 'something', 'context', 'preference', 'impact', 'basis', 'concern', 'ask', 'answer', 'reason', 'implication', 'question', 'turn', 'chance', 'reach', 'result', 'talk', 'raiffa', 'work'], [('decision', 112), ('objective', 104), ('alternative', 55), ('value', 28), ('opportunity', 27), ('situation', 25), ('problem', 24), ('maker', 23), ('organization', 17), ('cmi', 12)])
(['year', 'considers', 'good', 'context', 'decision', 'way', 'example', 'part', 'attention', 'trade', 'transport', 'cost', 'result', 'focus', 'issue', 'advantage', 'knowledge', 'disadvantage', 'option', 'choice', 'examine', 'requirement', 'benefit', 'approach', 'addition', 'provide', 'get', 'month', 'opportunity', 'place', 'decade', 'half', 'shift', 'trading', 'others', 'constitutes', 'demand', 'aspect', 'point', 'number', 'fact', 'labor', 'communication', 'methodology', 'importance', 'life', 'implication', 'time', 'variety', 'step'], [('market', 71), ('product', 56), ('production', 48), ('location', 45), ('firm', 44), ('manufacturing', 41), ('company', 36), ('industry', 30), ('plant', 30), ('percent', 29)])
(['approach', 'allow', 'benefit', 'way', 'expand', 'advantage', 'capability', 'situation', 'cycle', 'time', 'need', 'point', 'concept', 'attention', 'issue', 'idea', 'rumelt', '—', 'sense', 'example', 'design', 'number', 'one', 'describe', 'topic', 'anyone', 'maintains', 'keep', 'fact', 'in-house', 'part', 'people', 'problem', 'addition', 'everything', 'respect', 'entail', 'management', 'question', 'potential', 'spot', 'hence', 'make', 'opportunity', 'relationship', 'basis', 'personnel', 'focus', 'identify', 'result'], [('company', 74), ('supplier', 48), ('activity', 40), ('buyer', 24), ('cost', 24), ('competency', 22), ('core', 20), ('market', 19), ('strategy', 15), ('product', 15)])
(['combination', 'manufacturing', 'price-performance', 'issue', 'approach', 'time', 'lot', 'advantage', 'shift', 'month', 'producers2', 'change', 'year', 'part', 'use', 'preparation', 'hand', 'work', 'manner', 'people', 'hour', 'policy-makers', '—', '—has', 'set', 'problem', 'way', 'everyone', 'setting', 'introduce', 'performance', 'reason', 'extent', 'day', 'point', 'keep', 'expense', 'mistake', 'week', 'couple', 'bit', 'course', 'thousand', 'need', 'cost', 'manufacture', 'move', 'anybody', 'result', 'taiichi'], [('product', 36), ('company', 24), ('development', 20), ('model', 16), ('part', 16), ('manager', 16), ('system', 16), ('worker', 15), ('production', 15), ('component', 15)])
(['way', 'advantage', 'success', 'expectation', 'idea', 'example', 'effort', '‘', 'point', 'concept', '—', 'use', 'mean', 'place', 'sense', 'attention', 'focus', 'thing', 'offer', 'nothing', 'course', 'opinion', 'feel', 'question', 'argument', 'variety', 'satisfy', 'situation', 'good', 'nonsense', 'addition', 'consideration', '—how', 'desire', 'none', 'existence', 'perspective', 'people', 'offering', 'need', 'discussion', 'difference', 'etc', 'manner', 'find', 'reason', 'result', 'therefore', 'suggestion', 'choice'], [('customer', 55), ('service', 29), ('satisfaction', 17), ('expectation', 15), ('business', 13), ('product', 13), ('firm', 11), ('consumer', 10), ('industry', 9), ('quality', 9)])
(['expert', '—', 'fact', 'deliver', 'people', 'problem', 'opportunity', 'benefit', 'us', 'difference', 'cause', 'effort', 'line', 'matter', 'lack', 'use', 'argument', 'way', 'improvement', 'part', 'specialty', 'instance', 'result', 'suboptimization', 'attention', 'call', 'compusys', 'question', 'conclude', 'recommendation', 'help', 'quotation', 'correct', 'number', 'time', 'consequence', 'work', 'variety', 'specialist', 'idea', 'addition', 'issue', 'choice', 'job', 'assumption', 'lay', 'line-printer', 'combination', 'goal', 'provide'], [('system', 231), ('sale', 71), ('config', 57), ('user', 55), ('configuration', 53), ('problem', 48), ('design', 46), ('developer', 42), ('business', 38), ('manager', 38)])
(['reason', 'focus', 'people', 'matter', 'attention', 'future', '—', 'issue', 'opportunity', 'result', 'year', 'extent', 'provide', 'approach', 'refer', 'selection', 'way', 'change', 'problem', 'describe', 'effort', 'job', 'actuality', 'rest', 'place', 'time', 'emphasize', 'kind', 'create', 'implication', 'concept', 'question', 'information', 'need', 'hot-lines', 'answer', 'mistake', 'assume', 'idea', 'everyone', 'assumption', 'individual', 'choice', 'fall', 'inevitably', 'chance', 'description', 'basis', 'progress', 'check'], [('employee', 36), ('company', 32), ('management', 29), ('process', 28), ('organization', 23), ('position', 18), ('people', 17), ('manager', 17), ('redeployment', 15), ('program', 11)])
(['work', 'need', 'experience', 'knowledge', 'majority', 'time', 'kind', 'person', 'attention', 'change', 'job', 'anything', 'thing', 'relation', 'discussion', 'attempt', 'situation', 'understanding', 'addition', 'controllership', 'scenario', 'respond', 'expertise', 'envision', 'difference', 'latter', 'question', 'result', 'response', 'example', 'consider', 'manner', 'course', 'way', 'answer', 'instance', 'someone', 'anyone', 'reason', 'issue'], [('resource', 27), ('controller', 26), ('organization', 14), ('asset', 10), ('sheet', 7), ('board', 7), ('firm', 6), ('president', 6), ('question', 6), ('director', 6)])
(['decade', 'virtue', 'information', 'advantage', 'today', 'way', 'approach', 'case', 'encourage', 'benefit', 'year', 'potential', 'day', 'strassman', 'question', 'aim', 'tomorrow', 'feeling', 'experience', '—', 'success', 'focus', 'partnership', 'capability', 'illustrate', 'example', 'implication', 'part', 'change', 'effort', 'time', 'term', 'order-entry', 'learning', 'initiative', 'problem', 'enhance', 'cad/cam', 'insurance', 'identify', 'underleverages', 'instance', 'number', 'off-the-shelf', 'others', 'argument', 'necessity', 'call-identification', 'representative', 'result'], [('business', 140), ('process', 71), ('system', 58), ('level', 53), ('network', 34), ('—', 31), ('capability', 31), ('service', 31), ('company', 30), ('benefit', 30)])
(['concept', 'number', 'approach', '—', 'believing', 'belief', 'represent', 'exception', 'contribution', 'work', 'question', 'impetus', 'quarter', 'market', 'others', 'opportunity', 'effort', 'part', 'people', 'time', 'job', 'got', 'way', 'dealing', 'today', 'problem', 'afford', 'disadvantage', 'therefore', 'requirement', 'euromarkets', 'fact', 'set', 'justifies', 'manage', 'type', 'year', 'day', 'month', 'purchase', 'need', 'minority', 'check', 'week', 'responsibility', 'use', 'past', 'decade', 'forward', 'future'], [('bank', 156), ('risk', 49), ('market', 48), ('company', 34), ('currency', 34), ('time', 28), ('position', 25), ('group', 24), ('dealer', 23), ('activity', 22)])
(['high-technology', 'product', 'variety', 'customization', 'deliver', 'time', 'week', 'consequence', 'problem', 'custom-product', 'aspect', 'approach', 'order', 'build-to-forecast', 'number', 'use', 'responsiveness', 'make-to-stock', 'good', 'importance', 'place', 'fact', 'reason', 'half', 'assemble-to-order', 'combination', 'way', 'step', 'example', 'specialty', 'effort', 'range', 'expectation', 'decade', 'technology', 'result', 'success', 'advantage', 'future', 'hence', 'specific', 'question', 'quicker', 'idea', '—', 'point', 'consider', 'need', 'decision', 'basis'], [('product', 71), ('firm', 60), ('customer', 57), ('production', 55), ('time', 53), ('unit', 47), ('company', 38), ('delivery', 35), ('machine', 34), ('system', 32)])
(['success', 'hewlett-packard', 'change', 'benefit', 'improvement', 'attention', 'initiative', 'need', 'year', 'dilemma', 'early-retirement', 'week', 'approach', 'effort', 'assumption', 'arises', 'idea', 'paradigm', 'concept', 'principle', 'argue', 'difference', 'impact', 'shewhart', 'point', 'contribution', 'basis', 'shewart', 'juran', 'feigenbaum', '—', 'fact', 'opportunity', 'addition', 'implication', 'affect', 'nothing', 'applies', 'taylorist', 'whereas', 'way', 'work', 'implies', 'half-century', 'responsibility', 'emphasis', 'problem', 'relationship', 'making', 'job'], [('management', 89), ('company', 47), ('quality', 46), ('tqm', 41), ('firm', 26), ('structure', 24), ('customer', 23), ('model', 21), ('performance', 20), ('theory', 19)])
(['year', 'business', 'day', 'customer', 'representative', 'hour', 'person', 'start', 'company', 'issue', 'time', 'half', 'deal', 'job', 'type', 'number', 'organization', 'emphasis', 'move', 'individual', 'end', 'work', 'approach', 'others', 'micro-enterprise', 'life', '—', 'step', 'create', 'present', 'possibility', 'problem', 'one', 'explain', 'concept', 'promise', 'set', 'implies', 'outcome', 'shift', 'change', 'today', 'fact', 'way', 'ability', 'example', 'expertise', 'front', 'though', 'right'], [('case', 187), ('management', 108), ('customer', 106), ('manager', 86), ('firm', 53), ('process', 52), ('role', 44), ('system', 42), ('service', 41), ('team', 34)])
(['—', 'tomorrow', 'spring', 'time', 'change', 'point', 'way', 'good', 'taylorism', 'minute', 'short-cycle', 'job', 'argument', 'choice', 'work', 'contention', 'improvement', 'uddevalla', 'forty', 'team', 'car', 'cycle', 'hour', 'sixty-second', 'description', 'mention', 'year', 'fact', 'consequence', 'effort', 'whole-car', 'neocraft', 'kind', 'significance', 'experience', 'conclusion', 'doubt', 'difference', 'comparison', 'requiring', 'opportunity', 'problem', 'learning', 'indicator', 'step', 'compare', 'focus', 'existence', 'place', 'month'], [('plant', 49), ('production', 32), ('team', 28), ('worker', 25), ('time', 24), ('work', 20), ('management', 20), ('assembly', 20), ('car', 20), ('design', 18)])
(['approach', 'history', 'way', 'culture', 'respect', 'consideration', 'people', '—', 'mean', 'expectation', 'term', 'non-romans', 'other-culture', 'presumes', 'today', 'addition', 'day', 'others', 'month', 'variety', 'circumstance', 'option', 'time', 'use', 'present', 'benefit', 'offer', 'feeling', 'difference', 'sense', 'idea', 'part', 'knowledge', 'concept', 'instance', 'problem', 'experience', 'outcome', 'course', 'concern', 'reach', 'possibility', 'note', 'require', 'talk', 'issue', 'choice', 'trust', 'mention', 'happens'], [('strategy', 73), ('negotiator', 61), ('culture', 57), ('counterpart', 47), ('negotiation', 29), ('party', 23), ('script', 20), ('familiarity', 19), ('approach', 16), ('interaction', 14)])
(['return', 'policy', 'commitment', 'manufacturer', 'service', 'provider', 'distributor', 'accept', 'product', 'varies', 'industry', 'promise', 'price', 'order', 'credit', 'refund', 'range', 'retailer', 'press', 'book', 'parker', 'board', 'market', 'textbook', 'time', 'store', 'issue', 'year', 'today', 'state', 'fact', 'business', 'step', 'effort', 'addition', 'cut', 'pc', 'response', 'stock', 'term', 'condition', 'profitability', 'report', 'period', 'pricing', 'strategy', 'privilege', 'introduction', 'use', 'difficulty'], [('return', 107), ('retailer', 104), ('manufacturer', 92), ('product', 84), ('policy', 83), ('cost', 39), ('price', 22), ('risk', 22), ('stock', 21), ('demand', 21)])
(['consequence', 'problem', 'success', 'chain', 'interest', 'price', 'cost', 'advantage', 'conjunction', 'refer', 'impact', 'hence', 'attention', 'approach', 'use', '—and', '—', 'number', 'difference', 'differs', 'way', 'progress', 'rule', 'step', 'example', 'deal', 'course', 'issue', 'individual', 'preference', 'rbocs', 'identify', 'benefit', 'perspective', 'concern', 'choice', 'basis', 'change', 'focus', 'point', 'addition', 'right', 'selection', 'others', 'three-stage', 'reason', 'situation', 'objective', 'stage', 'opportunity'], [('strategy', 91), ('company', 79), ('market', 60), ('issue', 58), ('nonmarket', 52), ('policy', 50), ('action', 46), ('rent', 45), ('interest', 39), ('chain', 34)])
(['decade', 'thing', 'organization', 'people', 'initiative', 'self-confidence', 'way', 'number', 'attitude', 'time', 'example', 'renewal', 'future', 'year', 'approach', 'manage', 'life', 'work', 'collaboration', 'context', 'define', 'something', 'sense', 'experience', 'place', '—', 'mid-summer', 'begin', 'half', 'end', 'surprise', 'result', 'improvement', 'today', 'change', 'hand', 'respect', 'mess', 'show', 'problem', 'effort', 'opportunity', 'one', 'cross-unit', 'learning', 'yesterday', 'tomorrow', 'westing-house', 'effect', 'characteristic'], [('company', 80), ('management', 50), ('organization', 39), ('context', 28), ('unit', 28), ('manager', 26), ('system', 26), ('relationship', 25), ('business', 24), ('employee', 24)])
(['space', 'thing', 'work', 'time', 'concept', '—are', 'way', 'implication', 'attitude', 'cost', 'opportunity', 'aspect', 'use', 'future', 'planning', 'responsibility', 'work-space', 'help', 'change', 'part', 'learning', 'problem', 'fact', '—which', '—is', 'lack', 'success', 'result', 'approach', 'initiative', 'misconception', 'examine', 'recommendation', 'example', 'requirement', 'knowledge', 'depend', '—', 'trade-off', 'consideration', 'circumstance', 'need', 'attention', 'air', 'air-evacuating', 'people', 'year', '—costs', 'life', 'basis'], [('space', 97), ('employee', 76), ('work', 74), ('company', 60), ('accommodation', 48), ('business', 48), ('decision', 43), ('manager', 38), ('cost', 34), ('design', 29)])
(['quality', 'impact', 'concept', 'approach', 'paradigm', 'knowledge', 'experience', 'problem', 'higher-quality', 'improvement', 'call', 'introduce', 'example', '—', 'cause', 'lesson', 'work', 'type', 'way', 'something', 'manage', 'fact', 'point', 'success', 'rest', 'part', 'level', 'use', 'issue', 'trade-off', 'sense', 'today', 'expectation', 'reason', 'thing', 'understand', 'change', 'outcome', 'deal', 'attempt', 'learn', 'avoid', 'focus', 'one', 'technology', 'need', 'step', 'set', 'result', 'time'], [('software', 61), ('organization', 52), ('project', 40), ('quality', 39), ('experience', 37), ('process', 30), ('approach', 25), ('improvement', 24), ('product', 22), ('factory', 22)])
(['decade', 'good', 'example', 'year', 'explanation', 'difference', 'time', 'interest', 'debate', 'cost', 'advantage', 'disadvantage', 'attempt', 'effect', 'number', 'finding', 'situation', 'end', 'opinion', 'change', 'price', 'four-page', 'month', 'choice', 'question', 'focus', 'answer', 'involves', 'discussion', 'show', 'result', 'set', 'way', 'possibility', 'nonresponding', 'part', 'importance', 'earnings', 'two-thirds', 'profit', 'recognize', 'affect', 'consideration', 'present', 'assume', 'point', 'half', 'use', 'reason', 'variation'], [('firm', 96), ('rate', 88), ('percent', 54), ('horizon', 52), ('response', 31), ('time', 30), ('survey', 23), ('project', 21), ('hurdle', 21), ('ceo', 21)])
(['question', 'type', 'kind', 'implication', 'describe', 'finding', 'concern', 'life', 'influence', 'work', 'gerwin', 'buzacott', 'mandelbaum', 'deal', 'jaikumar', 'tombak', 'piore', 'cusumano', 'imperative', 'focus', 'juran', 'importance', 'suggestion', 'concept', 'attention', 'result', 'point', 'time', 'instance', 'situation', 'trade-off', 'hand', 'surface-mount', 'reason', 'issue', 'definition', 'define', 'therefore', 'variety', 'part', 'example', 'job', 'fact', 'sense', 'understand', 'assumption', 'anyway', 'change', 'advantage', 'course'], [('flexibility', 94), ('plant', 47), ('product', 34), ('volume', 24), ('type', 22), ('quality', 20), ('production', 15), ('company', 14), ('relationship', 13), ('cost', 12)])
(['way', '—', 'information', 'store', 'specialty', 'idea', 'buyer-seller', 'relation', 'concept', 'communication', 'instance', 'example', 'focus', 'impact', 'question', 'variety', 'relationship', 'buyer', 'seller', 'objective', 'value-adding', 'good', 'point', 'end', 'depend', 'value', 'reason', 'work', 'change', 'deal', 'bravmen', 'use', 'approach', 'latter', 'exception', 'year', 'information/communication', 'benefit', 'necessity', 'relies', 'result', 'advantage', 'try', 'success', 'effort', 'self-reinforcing', 'impetus', 'deep-discount', 'bring', 'interest'], [('partnership', 72), ('retailer', 70), ('product', 41), ('supplier', 40), ('order', 40), ('store', 39), ('system', 34), ('sale', 30), ('distribution', 26), ('channel', 25)])
(['decade', 'advantage', 'ability', 'high-quality', 'part', 'change', 'us', 'auto', 'seek', 'decision', 'number', 'lot', 'result', 'stop', 'job', 'work', 'use', 'call', '—', 'enables', 'aspect', 'paradigm', 'concept', 'something', 'definition', 'help', 'argument', 'set', 'level', 'approach', 'point', 'move', 'consider', 'simple', 'problem', 'meeting', 'time', 'people', 'person', 'check', 'disadvantage', 'search', 'individual', 'knowledge', 'point-to-point', 'collocate', 'meet', 'everyone', 'preference', 'stand'], [('design', 159), ('supplier', 96), ('toyota', 89), ('process', 82), ('development', 71), ('company', 57), ('engineer', 52), ('model', 49), ('engineering', 47), ('product', 46)])
(['country', 'world', 'time', 'change', 'relationship', 'example', 'issue', 'aulakh', 'reason', 'circumstance', 'year', 'benefit', 'bucklin', 'good', 'stephans', 'way', 'difference', 'get', 'basis', 'success', 'week', 'future', 'step', 'auto', 'auto-maker', '—', 'offering', 'eurocars', 'lead', 'right', 'attempt', 'others', 'kind', 'herlitz', 'distinguishes', 'situation', 'instance', 'imply', 'refers', 'option', 'choose', 'combination', 'making', 'course', 'implication', 'use', 'today', 'cause', 'approach', 'carry'], [('country', 142), ('price', 119), ('company', 93), ('market', 92), ('product', 67), ('manager', 59), ('decision', 38), ('pricing', 32), ('subsidiary', 31), ('coordination', 31)])
(['number', 'change', '—', 'offering', 'technology', 'way', 'others', 'job', 'opportunity', 'time', 'implication', 'course', 'describe', 'opinion', 'feel', 'sit', 'outcome', 'perspective', 'relation', 'individual', 'sense', 'need', 'consequence', 'advantage', 'specific', 'information', 'offer', 'approach', 'term', 'focus', 'step', 'expertise', 'difference', 'knowledge', 'importance', 'example', 'success', 'effect', '‘', 'aspect', 'effort', 'top', 'market', 'option', 'multi-media', 'end', 'specialist', 'deal', 'demonstrate', 'anybody'], [('project', 45), ('manager', 42), ('r', 40), ('team', 40), ('unit', 36), ('marketing', 30), ('decision', 29), ('techno', 28), ('change', 23), ('technology', 23)])
(['discussion', 'kiechel', 'year', '—', 'conversation', 'learning', 'tomorrow', 'manage', 'people', 'matter', 'continue', 'place', 'have', 'bronfman', 'manzi', 'teerlink', 'tizado', 'siderar', '–', 'teepetrol', 'morning', 'month', 'let', 'way', 'change', 'success', 'depend', 'example', 'in-house', 'thing', 'work', 'today', 'time', 'fundamental', 'try', 'bit', 'end', 'day', 'mind', 'melbourn', 'number', 'get', 'problem', 'knowledge', 'see', 'answer', 'one', 'advantage', 'step', 'half-step'], [('people', 60), ('organization', 57), ('change', 28), ('technology', 20), ('company', 20), ('kiechel', 18), ('year', 18), ('thing', 18), ('work', 16), ('—', 15)])
(['hour', 'way', 'auto', 'improvement', 'example', 'delivery', 'addition', 'see', 'description', 'methodology', 'question', 'result', 'approach', 'discover', 'benefit', 'year', 'option', 'problem', 'time', 'suggestion', 'make', 'step', 'progress', 'two-thirds', 'difference', 'continue', 'quarter', 'offer', 'effort', 'move', 'help', 'situation', 'instance', 'end', 'possibility', 'expectation', 'today', 'provide', 'auto-makers', 'point', 'advantage', 'part', 'nonvoice', 'batch', 'day', 'change', 'place', 'lot', 'half', 'show'], [('supplier', 116), ('customer', 49), ('percent', 41), ('voice', 36), ('relationship', 33), ('state', 27), ('survey', 23), ('year', 22), ('firm', 21), ('cost', 20)])
(['time', 'one', '—', 'issue', 'help', 'decision', 'show', 'example', 'people', 'chance', 'way', 'problem', 'approach', 'reality', 'inability', 'deal', 'fact', 'hand', 'number', 'explanation', 'preference', 'thinking', 'relate', 'opinion', 'argument', 'purpose', 'situation', 'use', 'understand', 'range', 'information', 'influence', 'others', 'discussion', 'convince', 'anybody', 'anything', 'imply', 'individual', 'idea', 'examine', 'provide', 'expertise', 'reason', 'ignore', 'difference', 'insufficient', 'result', 'ask', 'doubt'], [('analysis', 70), ('decision', 66), ('organization', 59), ('manager', 51), ('power', 35), ('people', 28), ('study', 23), ('problem', 23), ('management', 21), ('situation', 21)])
(['year', 'improvement', 'something', 'work', 'way', 'people', 'effort', 'change', 'trouble', 'learn', 'mean', 'place', 'matter', 'step', 'methodology', 'success', 'situation', 'concept', 'problem', 'approach', 'conjunction', 'reason', 'concern', 'okuno', 'responsibility', 'higashimaru', 'break', 'idea', 'price', 'moromi', 'avoid', 'future', 'help', '—', 'result', 'experience', 'money', 'tatsumaki', 'half', 'briefly', 'relevance', 'part', 'focus', 'sagyo-shigoto', 'opportunity', 'job-work', 'job', 'shigoto', 'need', 'cost'], [('group', 132), ('change', 82), ('leader', 73), ('okuno', 41), ('people', 34), ('manager', 32), ('improvement', 31), ('system', 28), ('process', 26), ('program', 25)])
(['variety', 'others', 'topic', 'technology', 'mean', 'notion', 'nonetheless', 'recommendation', 'change', 'example', 'suggestion', 'perception', 'effort', 'attempt', 'way', 'provide', 'answer', 'question', 'people', 'high-technology', 'existence', 'result', 'need', 'finding', 'time', 'impression', 'issue', 'methodology', 'approach', 'consider', 'work', 'reality', 'life', 'whole', 'deal', 'situation', 'understand', 'affect', 'benefit', 'concern', 'potential', 'extent', 'describes', 'description', 'fact', 'difference', 'consequence'], [('market', 41), ('analyst', 29), ('manager', 27), ('disclosure', 25), ('information', 19), ('strategy', 17), ('capital', 12), ('company', 12), ('process', 12), ('communication', 11)])
(['debate', 'shift', 'good', 'influence', 'way', 'opportunity', 'issue', 'out-of-pocket', 'importance', 'effect', 'job', 'attention', 'point', 'example', 'examine', '—', 'respect', 'methodology', 'result', 'focus', 'discussion', 'ascertain', 'unique', 'approach', 'type', 'impact', 'course', 'concern', 'consequence', 'part', 'contribution', 'trust', 'time', 'benefit', 'extent', 'variety', 'implication', 'problem', 'life', 'work', 'set', 'disadvantage', 'year', 'majority', 'three-quarters', 'combination', 'step', 'day', 'basis', 'stand-alone'], [('cost', 124), ('health', 83), ('care', 46), ('illness', 44), ('workplace', 37), ('employer', 32), ('depression', 32), ('percent', 30), ('productivity', 26), ('worker', 25)])
(['effort', 'lack', 'future', 'year', 'risk', 'assumption', 'scenario', 'help', 'suggests', 'introduction', 'failure', 'attempt', 'experience', 'good', 'change', 'fail', '—', 'willingness', 'issue', 'extent', 'problem', 'decade', 'briefly', 'inability', 'step', 'likelihood', 'time', 'today', '—the', 'danger', 'prohibit', 'job', 'expertise', 'difference', 'people', 'shift', 'take', 'consequence', 'advantage', 'example', 'manner', 'course', 'fact', 'microsoft/visa', 'schoemaker', 'work', 'thing', 'determine', 'require', 'description'], [('risk', 42), ('scenario', 41), ('change', 37), ('firm', 31), ('effort', 28), ('business', 25), ('strategy', 23), ('system', 23), ('uncertainty', 20), ('organization', 18)])
(['approach', 'problem', 'mean', 'others', 'mind', 'consider', 'issue', 'situation', 'part', 'line', 'deal', 'exists', 'knowledge', 'work', 'job', 'responsibility', 'creation', 'focus', 'help', 'expectation', 'option', 'success', 'nothing', 'result', 'includes:7', 'importance', 'feeling', 'advantage', 'year', 'faith', 'example', 'variety', 'improvement', 'time', 'impact', 'life', 'effort', 'two-thirds', 'finding', 'benefit', 'learn', 'latter', 'idea', 'heskett', 'question', 'way', 'speculate', 'enables', 'creates', 'outcome'], [('employee', 115), ('service', 76), ('customer', 44), ('organization', 43), ('approach', 42), ('empowerment', 36), ('management', 33), ('practice', 27), ('work', 26), ('job', 26)])
